SMILES,property_HLM,property_MDR1_MDCK_ER,property_Solubility,property_hPPB,property_rPPB,property_RLM
O=C(NC[C@@H]1CCN(c2ccccc2)C1)N1CCc2ccccc2C1,2.229848158,-0.15097669,1.075546961,,,3.335113337
N#C/C(=C\c1cnn(Cc2ccccc2)c1)c1nc2cc(Cl)ccc2c(=O)[nH]1,,0.068462042,-0.769551079,,,
CSCC(=O)Nc1nc(-c2ccc(C3CCCCC3)cc2)cs1,,-0.157921774,-0.431798276,,,
O=C(O)c1ccc(-c2c[nH]c3ncc(-c4ccccc4)cc23)cc1C1CCCC1,,0.18754419,-0.387216143,,,
COc1ccc(N2CCCN(CC3CCN(C(=O)C4CC4)CC3)CC2)cc1,0.701654317,0.047440831,1.775974331,,,1.706922509
O=C(Nc1cccc(-c2nncn2C2CC2)c1)c1cc(-n2cnc(C3CC3)c2)ccn1,0.909876818,1.666140136,1.653212514,0.262925469,0.611935625,1.572453363
Cc1cnc(NC(=O)c2cc(S(=O)(=O)N(C)C)ccc2N2CCCC2)s1,,1.299195077,-0.677780705,,,
CS(=O)(=O)CCNC(=O)N1CC2(CCCC2)c2ccccc21,0.984302232,0.564677972,1.675503385,,,2.284187009
Cc1nonc1C(=O)NCCc1c[nH]c2cccc(C3(O)CCOCC3)c12,,,1.786751422,,,
C=C(C)COc1ccc(C(=O)NCCc2cn3ccccc3n2)cc1,2.062852629,,1.437909036,,,3.339503514
O=C1CCCN1CCCN1CCC(n2c(=O)[nH]c3ccccc32)CC1,0.675686709,,1.201397124,,,1.19529066
CC(C)c1noc2nc(C3CC3)cc(C(=O)N3CCN(C)C(=O)C3)c12,0.888235673,1.608618262,1.557988148,,,1.317290104
Cc1ccnc(NC(=O)CN2CCCC2=O)c1,0.675686709,0.327214183,1.741151599,,,1.027920136
COCC(=O)NC1(C#Cc2ccc(NC(=O)C3CC3)nc2)CCCCC1,1.223158342,,,,,2.184282491
Fc1ccc(CNc2nnc(-c3ccc4c(c3)OCO4)o2)cc1,1.978769224,-0.504341318,0.409933123,,,3.652460244
O=C(Nc1cccc2ncccc12)[C@H]1CCCN(S(=O)(=O)c2ccc(F)cc2)C1,1.547109837,,,,,2.843579701
COc1cccc(C)c1C(=O)N(C)CCCn1cccn1,1.579577829,0.549723806,,,,2.699194911
C=CCNc1ncc(-c2cnccn2)c(C2CC2)n1,1.113575717,-0.275106636,,,,2.865584809
CCCCCNC(=N)N/N=C/c1c[nH]c2ccc(OC)cc12,1.013300787,1.857173854,1.479143248,,,2.26011911
COc1ccc2nc3c(cc2c1)CNCCO3,1.256765838,-0.297626668,,,,1.9159114
O=C(CCCCCCC(=O)Nc1ccccc1)NO,0.675686709,,,,,1.437417582
OC(CNCc1ccc(OCc2cccs2)cc1)c1ccccc1,,,1.63286204,,,
O=C(Nc1nccs1)C1CCN(C(=O)CN2CCc3ccccc32)CC1,1.52170021,1.386666899,1.710709566,,,2.595374955
O=C(Nc1cc[nH]n1)c1ccc2c(c1)[nH]c(=O)n2C1CCCC1,1.257414559,,,,,1.728118306
COCc1nn(CCCN2CCCCC2)c(=O)o1,0.675686709,-0.178989188,,,,2.568772974
Cn1cc(CN2CCN(c3ccccc3O)CC2)c(-c2ccncc2)n1,1.436623741,0.430572064,1.520876382,,,2.572999317
CNCc1cc(NC)nc(C2CCCN2C(=O)C(C)(C)c2ccc(C)cc2)n1,1.208548842,1.565545224,,,,2.184384762
N#CCCN(C(=O)c1cccs1)C12CC3CC(CC(C3)C1)C2,2.417627779,-0.274595068,0.857332496,,,3.364089817
Cc1cccc(COc2cccc(/C=C3\C(=O)NN(c4ccccc4)C3=O)c2)c1,1.821827836,,0.712649702,,,2.468424138
Cc1nc(C)n(-c2ccccc2NC(=O)c2cc(C#N)cn2C)n1,1.063145637,,,,,2.211553018
COc1ccc(-c2ccc(CN(CCN3CCOCC3)Cc3cccnc3)cc2)cc1,2.649960532,0.170337308,1.800442121,,,3.199491614
CN1C(=O)[C@@H](NC(=O)c2nnc(Cc3ccccc3)[nH]2)COc2ccccc21,0.675686709,,1.618048097,,,2.015812259
c1ccc(-c2c(-c3ccc(OCCN4CCCC4)cc3)[nH]c3ncnc(NCC4SCCS4)c23)cc1,1.904109382,1.397408894,0.57054294,,,2.218149352
CN(Cc1cnc2ccccc2n1)S(=O)(=O)N1CCCCCC1,2.361629637,-0.207431873,,,,3.760281616
O=C(C1CCCN(C(=O)N2CCCC2)C1)N1CCc2ccccc2C1,1.940097926,,1.758533422,,,3.004011237
O=C(c1ccc(Cl)cc1)N1CCC[C@@H](C(=O)N2CCc3ccccc3C2)C1,2.555778619,0.387575255,,,,3.40330999
Cc1c(Cl)ccc2cc3n(c12)[C@@H](C)CNC3=O,1.034949147,-0.290190042,1.522444234,0.328379603,0.696793085,1.847547983
COCC(=O)Nc1ccc(NC(=O)Cc2cc(C)ccc2C)cc1,1.563836919,0.078246234,,,,1.884115362
COc1ccc2c(c1)C=C(CN1CCC(c3cc(-c4ccc(N)nc4)cc(C)n3)CC1)CO2,1.637939802,-0.000486,1.360025089,,,2.227153696
N#Cc1ccc(COc2ccccc2C#N)cc1,,,0.23299611,,,
Cc1ccccc1CNC(=O)c1ccc(-n2ccnc2)nc1,0.675686709,-0.06221257,1.639386869,,,1.548119052
Cc1cccc2cc(C(N)=S)/c(=N/Nc3ccccc3)oc12,,,-0.318758763,,,
CCc1nc(C)c(Cn2ccnc2-c2cnc(N3CCCC3)nc2)s1,1.504076488,0.628548874,1.544688022,,,2.738503885
CC1(C)CC(CC(=O)NCCn2ccnn2)CC(C)(C)N1,0.675686709,-0.730196804,,,,1.027920136
CCc1nnnn1Cc1noc2c1CCCC2,0.675686709,-0.101019422,1.366236124,,,1.782852287
Cc1csc(NC(=O)c2ccc(-c3ccncc3)cc2)n1,1.552510041,-0.747631142,0.369215857,,,2.484480639
COCCNC(=O)c1ccnc(C2CCNCC2)c1,0.675686709,,,2.0,2.0,1.206123964
O=C(O)Cc1nc2ccccc2[nH]1,,,1.002166062,,,
CCOC(=O)CCN1CCC=C(Br)C1,,-0.204264727,,,,
Cc1cc(C)n2ncc(C(=O)N[C@H]3CC[C@@H](C(C)C)CC3)c2n1,,-0.110808736,,,,
Cc1ccc(C(=O)NCCc2csc(C)n2)cn1,0.871864702,-0.037187543,1.606381365,,,1.051846838
O=C(Nc1cnn(-c2ncccn2)c1)C1CCCCC1,0.675686709,,,,,1.863905495
COCCNc1c(C)c(C)nc2cc(-c3nccn3C)nn12,1.323685147,0.183631468,,,,1.901093077
Cc1ccc(C(=O)NCCc2ccc(F)cc2)o1,1.342343711,-0.291211208,,,,2.146078399
CN(c1ccc(NC(=O)Nc2ccc(OC(F)(F)F)cc2)cc1)c1ccnc(Nc2cccc(S(N)(=O)=O)c2)n1,0.675686709,0.929418926,0.290034611,,,1.027920136
Cc1cccc(Oc2cc(CN)ccn2)c1C,0.675686709,-0.353875525,1.478566496,,,2.721654835
CCC1(O)CN(c2ncccc2C#N)C1,0.675686709,-0.281311251,1.356025857,,,1.397783635
Cc1ccc(C(=O)NC[C@H]2Cn3ccnc3CO2)cc1,0.675686709,0.899782878,1.483301952,,,1.027920136
O=C(NNc1ccccc1)c1ccncc1,,-0.132002706,,,,
Cc1ccc(Cn2nc(C(=O)N[C@@H]3C(C)(C)[C@@H]4CC[C@@]3(C)C4)cc2-c2ccc(Cl)c(C)c2)cc1,2.256580655,-0.196353608,0.11058971,,,2.830243405
Cc1occc1C(=O)NCC(=O)Nc1nc2cc(Cl)ccc2n1C,0.977449227,0.117710441,1.434568904,,,2.290499837
COCCN(C)c1ccc(CN2CCc3nn(C)c(=O)cc3C2)cn1,0.675686709,0.480306751,,,,1.341691662
CC(=O)N1CCN(Cc2nc(O)cc(C(F)(F)F)n2)C(C)(C)C1,0.675686709,1.424663435,,,,1.027920136
Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5cccnc5)n4)c3)cc(C(F)(F)F)c2)cn1,,0.949390007,,,,
COc1cc(OC)c(OC)cc1CNC(C)(C)C,0.675686709,0.679502073,,,,2.042862847
Cn1ccnc1CNc1cc(Br)ccc1-n1cccn1,1.49931585,-0.075092295,1.686636269,,,2.463495823
OC[C@@H](c1ccccc1)n1cc(CCc2ccccc2)nn1,1.392028293,-0.051336056,1.147367108,,,2.84132818
CN1CCC(NS(=O)(=O)C2CN(C(=O)c3cccc(Cl)c3)C2)CC1,0.69399061,1.452864095,1.754348336,,,1.027920136
c1ccc(-n2cnc3cc(NCc4ccccn4)ccc32)cc1,1.355029856,,1.265053789,,,3.505462287
O=C(CSC1CCCC1)N1CCC(Cn2cccn2)CC1,1.872517549,0.205486056,1.80140371,,,2.873401407
O=C(Cn1cc(NCc2cccc(Cl)c2)cn1)N1CCOCC1,0.770999205,0.627160407,,,,1.856849679
Cc1noc(NCc2cccc(-c3cccnc3)c2)n1,1.311690301,-0.123980616,1.539327064,,,2.194960894
CC(=O)N1CC[C@H]2O[C@H]3c4ccc(O[C@@H]5O[C@H](CO)[C@@H](O[C@@H]6O[C@H](CO)[C@H](O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O)cc4OC(C)(C)[C@@H]3C[C@H]2C1,0.675686709,-0.170773856,,,,1.027920136
O=C(/C=C/N1C[C@H]2C[C@@H]1CN2c1ccccn1)c1ccccc1O,,-0.010646222,1.623042434,,,
CN(C)CC(=O)N1CCC(c2ccc(NC(=O)c3nc(C#N)c[nH]3)c(C3=CCCCC3)c2)CC1,1.094051656,1.62941048,,,,1.750824551
Cc1cnc(-c2nc(NCc3ccccn3)ncc2-c2onc(C)c2C)cn1,2.066225262,1.027719687,1.771219902,,,3.015880513
Cc1noc(-c2ccc(-c3ccc(CC(=O)O)cc3)cc2)c1NC(=O)O[C@H](C)c1ccccc1Cl,0.675686709,0.886108359,1.017033339,,,1.289455166
Cn1nccc1C(=O)NCCc1cc2nc(-c3cccs3)ccn2n1,1.829522473,,,,,2.751771641
N#Cc1cc(F)ccc1Cn1ccnc1-c1ccccn1,1.312706146,,,,,2.617562252
Nc1c(C(=O)NCC2CCCO2)sc(=S)n1-c1ccc(Cl)cc1,1.548143692,,,,,1.965121856
NCCc1cnn(Cc2ccccc2)c1,0.675686709,,,,,1.027920136
O=C(NCCN1CCc2ccccc2C1=O)c1ccon1,0.675686709,0.072906032,,,,1.750438964
CCn1c(CO)nn(-c2cc(O[C@@H](C)C(F)(F)F)c(C(=O)Nc3c(F)cccc3Cl)cc2F)c1=O,0.857242009,1.797731012,1.82672252,0.975753389,0.876910311,2.243926822
Cc1oc(C)c(C(=O)NCC#Cc2ccccc2)c1C,2.028611915,-0.350581533,1.681422156,,,3.121231127
CC(=O)Nc1ncc(CN2CCCC[C@@H]2C)s1,0.675686709,0.118767305,,2.0,1.923109252,1.150111425
O=C(CSC1CCCC1)NCCn1nc2c(cc1=O)CCCC2,1.851105401,0.960937164,1.783832143,,,3.073010809
Fc1ccc(CN2CCCN(c3ccc4nnnn4n3)CC2)cc1,1.504457269,-0.217184651,,,,2.792201119
COC(=O)c1ccc2c(c1)CCN2S(=O)(=O)c1ccc(Cl)c(C(F)(F)F)c1,,,-0.045757491,,,
Cc1nc2c(cnn2C(C)C)c(C)c1CCC(=O)O,0.675686709,,1.409933123,,,1.027920136
C1CCC(OCc2noc(C3CC3)n2)CC1,1.532053339,-0.053557685,1.209515015,,,2.570284855
N#Cc1c(N2CCCC2)oc2nc3ccccc3nc12,,,-0.522878745,,,
CSc1cnc(N2CCCN(c3ncc(SC)cn3)CC2)nc1,2.118813449,-0.188759982,,,,3.267068424
O=C(NCc1ccc(-n2cncn2)nc1)c1csc2c1CCCC2,1.344411925,-0.003288903,0.72427587,,,2.293210028
CCC(=O)N(C)c1ccccc1C(=O)O,1.37386787,0.10619339,1.561339941,,,3.052677785
CON(C)C(=O)c1cccc2c(C)c(C)[nH]c12,2.051449671,-0.322065913,1.498723971,,,2.291526465
CC(C)(C)c1[nH]cnc1/C=c1\[nH]c(=O)/c(=C/c2ccccc2)[nH]c1=O,0.675686709,0.856531657,,,,2.165499544
C[n+]1cc2c3c(ccc2c2ccc4cc5c(cc4c21)OCO5)OCO3,0.915452602,1.131370042,1.50758604,,,1.764766252
Cc1c[nH]c(=O)n1-c1ccc(C(=O)Nc2ccc3ccccc3n2)cc1,0.948364056,1.007718092,0.770852012,0.639386869,,1.693999396
Cn1cc(CCNc2cncc(Br)c2)cn1,1.079868335,-0.184039547,1.606381365,,,2.0416374
Cc1ccccc1-c1nc(Cn2ccnc2C(C)C)c(C)o1,2.490768687,-0.135369281,1.690284703,,,3.43425888
NC(=O)c1sc2cc(F)ccc2c1Cl,,,-0.301029996,,,
CCCCN(C)C(=O)c1cn(-c2ccc(C)c(C)c2)nn1,2.102776615,,0.944975908,,,2.724528179
COc1ccccc1N1CCN(CCNC(=O)c2ccc(F)cc2)CC1,1.341988169,,,,,2.551348732
O=C1CCCN1CCc1nc(-c2ccc3[nH]c(=O)oc3c2)cs1,0.675686709,1.280369079,1.770778396,,,1.818911775
COc1ccc(-c2cccc(C3CCCN(C(=O)C4CCCC4)C3)n2)cc1,2.243283666,-0.144510531,0.389166084,,,3.296850932
COc1ccc2nc(NCc3cnn(C)c3)ccc2c1,1.454600977,-0.273867824,1.541329578,,,1.947551348
COc1ccc2nc(C)nc(N3CC(CO)C3)c2c1,0.720985744,1.061102033,1.46686762,,,1.132771829
CN1CCC(NC(=O)COc2ccc(C#N)cc2)CC1,0.675686709,0.386546103,1.546295835,,,1.027920136
Cc1ccc(CCNc2nc(C)cc(C)n2)cn1,1.103974669,,,,,2.283733046
CCCCCCCC/C(=C\CCCCCCCC(=O)O)[N+](=O)[O-],1.631960961,,1.103803721,,,1.929096918
COc1ccc(Nc2nc3ccccc3c3nncn23)cc1,,,-0.853871964,,,
COc1cccc(-c2nc(C(=O)O)cs2)c1OC,0.675686709,-0.038317043,1.576571684,,,1.027920136
CNC(=O)CCc1nc(-c2ccccn2)no1,0.675686709,0.019773726,1.702861171,,,1.027920136
Cc1cc(C(F)(F)F)nc(CCNC(=O)N(C)Cc2c(C)noc2C)n1,2.235629434,1.213987664,,,,2.762027009
CN(C)C1(CNC(=O)N2CCCC(C)(C)CC2)CCOCC1,0.92556991,1.218027545,1.754806855,,,2.079155911
CN(C)C(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1,,2.039605073,,,,
CC1CCN(C(=O)CCn2ccc3ccncc32)CC1,2.074893203,0.295819799,,,,3.293048379
CC(C)C[C@H](CO)Nc1nc(S[C@@H](C)c2ccccc2)nc2nc(N)sc12,1.604539237,,,,,2.517313366
CN(C)S(=O)(=O)N(C1CCCC1)C1CC1,,,1.513350799,,,
O=C(NCc1cccc(O)c1)Nc1ccccc1F,0.675686709,,1.561578368,,,1.76993092
COc1cncc(-c2ccnc3[nH]ccc23)c1,1.826541257,-0.173164351,1.380211242,,,2.021267879
CCC(Oc1ccccc1)C(=O)Nc1nc2ccccc2[nH]1,,,1.07371835,,,
CC(=O)NCC1CCN(C(=O)c2cncn2-c2ccc(F)cc2)CC1,0.675686709,1.774739359,1.665580991,,,1.467030635
Cc1c(CN2CCC(Nc3ncnc4sc(CC(F)(F)F)cc34)CC2)ccc2c1cc(C#N)n2Cc1cn[nH]c1,2.13205146,1.148401129,0.509202522,,,2.020609853
Cc1noc(C)c1C(=O)N1CCCN(c2ccc(F)cc2)CC1,2.045596772,0.256253381,1.745074792,,,2.753002846
Cc1nc(Nc2nccs2)cc(C2CN(c3ncccn3)C2)n1,1.481858091,0.161092639,,0.444669231,0.374565061,1.870152152
CN1CCN(S(=O)(=O)c2ccc(C(F)(F)F)nc2)C(C)(C)C1,1.625353614,-0.192567424,,,,2.820328904
CC1(C)COCCN1Cc1cnn(-c2ccccc2)n1,1.028652574,-0.263313263,1.168497484,,,3.02917754
O=C(Nc1c(F)cccc1Oc1ccccc1)c1cnccn1,1.539402325,,,,,3.035037696
O=c1c2ccccc2cnn1Cc1cccc(OCC(F)(F)F)c1,0.675686709,1.554997835,,,,1.710091967
CCOCC(=O)Nc1cccc(CN2CCCC2)c1,1.177478783,0.363116742,,,,2.700245823
CCCN(C(=O)c1ccccc1N)C(C)C,0.675686709,,,,,2.533638624
O=C(Nc1cccc2ncccc12)[C@H]1CCCN(S(=O)(=O)c2cccs2)C1,1.553749564,,,,,2.788388292
O=c1[nH]c2ccccc2n1C1CCN(Cc2nnc(-c3cc4c(s3)CCCC4)o2)CC1,1.714237525,,0.389166084,,,3.036170009
CNC(=O)c1sc2ncccc2c1[C@H]1CC[C@H](CNC(=O)CCc2ccccc2)CC1,2.313316625,1.52726544,1.790496277,,,3.164344229
CCn1nccc1CNc1nnc(-c2ccc(OC)cc2)o1,0.821120324,0.277277296,1.433289685,,,1.881755446
CC(C)C[C@@H](CO)n1cc(-c2ccccc2Cn2cccn2)nn1,2.003417445,0.7983468,1.230704314,,,2.709698107
c1ccc(CCc2n[nH]c(-c3cccc4cnccc34)n2)cc1,2.027598287,0.036594398,1.62024019,,,2.646264494
Cc1nc(O)c2c(n1)CN(Cc1ccccc1)CC2,0.675686709,0.990555013,1.630326155,,,1.027920136
Cc1nn(Cc2cccc(Br)c2)c(C)c1C(=O)O,0.675686709,0.198890899,1.710878618,,,1.027920136
CC(=O)N1CCN(C(=O)[C@H]2CCCCN2C(=O)OC(C)(C)C)CC1,0.675686709,0.97517027,2.052617001,,,1.027920136
CCn1nnc2cc(C(=O)Nc3cccc(C#N)c3)ccc21,,,0.0,,,
COc1cc([C@@H]2c3cc4c(cc3[C@H](O)[C@H]3COC(=O)[C@@H]23)OCO4)cc(OC)c1OC,1.64823312,-0.352168503,,,,3.76762999
O=C(O)c1ccc(CCC(=O)N2CCc3c(F)cc(F)cc3C2)cc1,0.675686709,0.607132667,,,,1.027920136
CCc1nsc(N2CCS(=O)(=O)CC2)n1,0.675686709,,,,,1.027920136
CC(C)(C)c1cc(NC(=O)c2cccc3cn[nH]c23)[nH]n1,0.993259831,0.191257048,0.250420002,,,2.245922093
CCCOc1ccn2c(C(C)=O)cc(-c3ccccc3S(C)(=O)=O)c2c1,1.749094446,0.123834907,,,,2.752265157
CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(Cl)cc23)c1F,0.881384657,,,,,1.346613012
O=C(C1CCCN(c2ccccn2)C1)N1CCc2ccccc2C1,2.236272674,,1.691965103,,,3.181841302
CCc1cc(CN(C)c2nccc(-c3ccc(C)nc3C)n2)on1,1.951230632,-0.172064451,1.561339941,,,3.227190505
O=C(Nc1ccc(F)cc1F)N1CCn2c1nc1ccccc12,1.894703653,-0.329942806,0.785329835,,,1.954719971
O=C(Cn1cccc(C(=O)Nc2cccc(-n3cccn3)c2)c1=O)NC1CCCCC1,,1.270983482,-0.096910013,,,
O=c1[nH]c2ccccc2n1C1CCN(Cc2nc(-c3cccs3)no2)CC1,1.056828653,,,,,2.368668004
CC(C)c1nnc(CN2CCN(c3ccccc3Cl)CC2)o1,1.958988892,-0.1854514,1.704665185,,,2.938850824
CCN(CC(N)=O)CC(=O)N1c2ccccc2CCc2ccccc21,1.611925012,1.460518098,,,,2.828490398
CON(C)C(=O)c1cc2ccc(C(C)(C)C)cc2[nH]1,1.739983503,-0.358821555,0.008600172,,,2.537113581
CCNC(=O)c1ccc(-c2cc(C)cc(OC)c2OC)nc1,0.675686709,-0.000886,1.541204691,,,1.969075613
CCCCOc1ccc(C(=O)NCc2cc(C)on2)cc1,1.071550639,-0.24921245,0.62324929,,,2.624314074
Cn1c(CNC(=O)Cc2cccc3ccccc23)nc2ccccc21,2.272319764,0.366691248,1.002166062,,,3.20146677
Cc1ccc(=O)n(CC2(O)CCN(Cc3cccs3)CC2)n1,0.675686709,0.625672882,,,,2.207200664
CCN1CCc2ncnc(N3CCNc4ccccc4C3)c2C1,0.675686709,0.251420912,1.716587578,,,2.022622173
O=C(NC[C@]1(O)CCN(Cc2cscn2)C[C@H]1O)c1c[nH]cn1,0.675686709,,,,,1.629083246
CCc1cc(=O)[nH]c(SCCN2CCCCC2)n1,0.675686709,0.535559174,,,,2.64412137
c1cc(CN2CCC(c3ccn[nH]3)CC2)ccn1,0.771587481,0.021452087,1.450249108,,,1.506897209
Cc1cc2nc(Sc3nnc(C)n3C)c3ccccc3n2n1,0.675686709,1.052425022,,,,1.543732888
Cn1ncc2c(N3CCN(c4ccc(Cl)c(Cl)c4)CC3)ncnc21,,,-0.886056648,,,
CN(CCOCCOc1ccccc1-c1ccccc1)Cc1ccccc1.O=C(O)C(=O)O,2.334294883,0.259009444,1.461798558,,,3.182121219
COc1cc(C)nc(N2CCN(c3ccc4ccccc4n3)CC2)n1,1.558612583,,,,,2.808135319
CCn1c(=O)c2c(nc3n2CCN3c2cc(C)cc(C)c2)n(C)c1=O,,,-0.301029996,,,
CC1CCN(CCNC(=O)c2ccncc2)CC1,0.675686709,0.361139584,1.533899101,,,2.690079071
O=c1[nH]c2cc3ccccc3c(=O)n2c2sc3c(c12)CCCC3,,,1.180699201,,,
c1cc2c(N3CCNCC3)nc(-c3ccnc(NC4CCCCC4)c3)cc2cn1,1.837158981,1.422839195,1.600537294,,,2.415384063
O=C(/C=C\n1cnc(-c2cc(C(F)(F)F)cc(C(F)(F)F)c2)n1)NNc1cnccn1,0.678154038,0.291741868,1.095518042,,,1.155093008
COc1cc(CCNC2CCC3(CC2)OCCO3)ccc1F,1.782716219,0.000954,,,,3.350642001
Cc1cc(OCc2ccnc(Cl)c2)nnc1C,0.675686709,,,,,1.712464498
COc1ccc(CCn2c(C3CC3)n[nH]c2=O)cc1,0.745387121,0.001959324,1.452553063,,,2.563022817
O=C(NCc1nncn1-c1ccccc1)C1CCCC1,0.675686709,1.318731099,1.636086515,,,1.087568476
COc1cccc(CC(=O)Nc2ccc3nc(C)sc3c2)c1,1.52748812,-0.08728967,1.718833718,,,2.533486077
COc1cc2c(cc1OC)CN(C(=O)C1CCCN(C(=O)OC(C)(C)C)C1)CC2,2.024419985,0.253818933,1.791339704,,,2.808478357
Cc1ccccc1OCCCNc1cc(Cn2c(C)nc3ccccc32)nc(N)n1,2.855807378,1.33058986,1.159567193,,,3.327467852
CN(Cc1ccccn1)c1nc2ccccc2o1,1.176236,-0.14384076,1.577951128,,,2.557217174
O=C1C(N2CCC(n3c(=O)[nH]c4ccccc43)CC2)CCN1c1ccccc1,0.686993566,,1.792741786,,,2.143732823
O=C(Nc1cccnc1)c1ccnc(NC(=O)C2CC2)c1,0.675686709,0.448797935,1.610127613,,1.615287063,1.436051275
O=C(CCc1ccc(-c2ccccc2)o1)N1CCC(n2c(=O)[nH]c3ccccc32)CC1,2.405773101,,,,,3.246697956
N#CCCn1ncnc1-c1cccc(C#N)c1,0.675686709,,,,,1.027920136
C[C@@H]1CC(=O)Nc2cccc(-c3ccc4c(c3)c(-c3cnn(C)c3)nn4C)c2N1,0.946157395,1.75783147,,,,1.667508987
Cc1nn(C)c(C)c1NC(=O)CN1CCC2(CCCCC2)CC1,1.091948191,0.204093086,1.941262909,,,2.696723243
Cc1cccc(NC(=O)c2cccc3ncccc23)c1,1.345863629,-0.326775766,0.685741739,,,2.189032477
CS(=O)(=O)NCCN1CCc2c(Cl)cc(Cl)cc2C1,1.155062619,-0.150743485,,,,2.601777608
CCCCn1nc(-c2ccc(C)o2)nc1CNC,1.156185573,0.122116453,1.467015818,,,2.37857776
C/C=C/CC(=O)N1CCC(c2cc(Cc3ccccc3)n[nH]2)CC1,1.715736003,0.382653147,1.38219721,,,2.887008186
O=c1c2cnccc2ncn1Cc1ccc2c(c1)CCCO2,1.661651806,-0.140182219,,,,2.449104884
Cc1cc(CSCc2c(C)noc2C)no1,2.113147531,,,,,3.281587592
O=C(Nc1cccc2c(=O)cc(-c3nnn[nH]3)oc12)c1ccc(OCCCCc2ccccc2)cc1,1.323478988,,,0.582744966,0.77224834,
CCn1nc(Cc2ccc(OC)cc2)nc1Cc1sc(C)nc1C,1.330170175,0.324777979,1.458335626,,,2.366940067
CC(C)NC(=O)CN(C#N)c1ccccc1,0.675686709,,,,,1.027920136
CCCN(CC)c1ccc(C(=O)N2CCCN(C(C)=O)CC2)cc1,1.40940895,0.840231739,1.684845362,,,2.488679012
Cc1ccc2nc(-c3ccc(N(C)C)cc3)[nH]c2c1,2.079575551,-0.500810854,1.058426024,,,3.402485094
COC(=O)N1CCCN(C(=O)c2ccc(-c3ccccc3Cl)o2)CC1,2.241150355,-0.179893138,1.770115295,,,3.685872813
CC(=O)N1CCN(c2c(Cl)cccc2NC(=O)COc2ccc(C(C)C)cc2)CC1,2.128396037,0.329482654,0.431363764,,,3.298423152
Fc1cccc(N[C@H]2CCCN[C@H]2Cc2ccccc2)c1,1.785557602,,1.62930764,,,2.818103112
Cc1ccc(OC[C@@H](O)[C@H](C)NC(C)C)c2c1CCC2,2.092731169,0.140166782,,,,3.496669962
Cc1nc(CN(C)C(=O)C2c3ccccc3-c3ccccc32)no1,1.176264942,0.035939068,1.513483957,,,2.633059218
N#Cc1cccc(NCc2ccc(-c3cccnc3)o2)c1,1.961340398,,,,,2.619600407
CNCc1cc(N(C)C)nc(C2CCCN2C(=O)COC)n1,0.675686709,0.703676119,,,,1.027920136
COc1cc2c(cc1OC)CN(C(=O)C1CCCN(C(C)=O)C1)CC2,0.675686709,1.756492212,1.740362689,,,1.298044843
CS(=O)(=O)CCc1nc(C2(c3ccccc3)CC2)nn1-c1ccccc1,0.7513561,0.770866246,1.486005186,,,2.118403625
CN(CCc1ccncc1)c1ncccc1C#N,1.646403726,-0.129238094,,,,2.741716366
O=C1/C(=C2/CCCCCN2)C(Nc2ccccc2)=NN1c1ccccc1,,-0.132600326,-0.26760624,,,
CN(C(=O)c1cc(N2CCNC2=O)ccc1F)C1CCC(N)CC1,0.675686709,0.00918543,,1.828717885,,
CC(C)[C@@H](C(=O)Nc1nc2ccccc2[nH]1)N1Cc2ccccc2C1=O,0.675686709,,1.042378598,,,2.418869481
O=C(O)c1cc(/C=C/c2csnn2)nc2ccccc12,0.675686709,0.317118353,1.195899652,,,1.027920136
Cc1ccccc1CC(=O)N1CCN(C(=O)c2ccccc2)CC1,0.786751422,0.312935576,1.646403726,,,2.324414164
CCCCNc1nc2c(cc1C#N)CCC2,2.354563633,,,,,3.364486456
CN(C)C(=O)c1sc2nc(C3(C)CCN(c4ncccn4)CC3)ccc2c1N,1.505651841,0.096234041,1.818555779,,,2.047259287
Cc1[nH]nc(CCC(=O)NCCCOC2CCCC2)c1C,1.526804344,1.158067959,,,,3.382484243
Cc1noc(C)c1COc1ccc2ncccc2c1,1.938479696,,,,,2.528250614
N#Cc1ccc(CN2CC(n3cccn3)C2)cc1,0.675686709,-0.224662894,1.562768543,,,1.316138156
O=C(NCCN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1)c1ccc(F)cc1,1.784759895,,,,,2.571648283
COc1cccc(OCCCN)c1-c1cc(Nc2cnc(C#N)cn2)n[nH]1,0.675686709,1.241953397,1.592620821,,,2.709212277
O=C1N=C(N2CCN(c3ccccc3)CC2)S/C1=C\c1ccc(O)cc1O,,0.629593493,-0.070581074,,,
Cc1cc(CNC(=O)N(C)Cc2c(C)nn(C)c2C)cnc1C,0.675686709,1.973590617,,,,2.049679216
Cn1cc(CCNC(=O)N2CCCc3c(F)cccc32)cn1,1.400555257,0.232412679,1.62838893,,,2.360875405
CO[C@@H](C(=O)Nc1cc2c(C)cc(=O)oc2cc1C)c1ccccc1,1.10761693,0.058834712,1.599883072,,,2.408757078
OCC1CCCCN1Cc1ccc(Cl)c(Cl)c1,0.675686709,-0.280852879,1.62324929,1.390069186,1.484982782,2.476100913
